Ewe/V	Capacity/mA.h	
3.0142434E+000	0.000000000000000E+000
3.0137472E+000	0.000000000000000E+000
3.0135372E+000	0.000000000000000E+000
3.0133653E+000	0.000000000000000E+000
3.0130980E+000	0.000000000000000E+000
3.0128117E+000	0.000000000000000E+000
3.0126972E+000	0.000000000000000E+000
3.0119336E+000	0.000000000000000E+000
3.0123727E+000	0.000000000000000E+000
3.0118763E+000	0.000000000000000E+000
3.0117619E+000	0.000000000000000E+000
3.0113800E+000	0.000000000000000E+000
3.0111127E+000	0.000000000000000E+000
3.0106928E+000	0.000000000000000E+000
3.0103493E+000	0.000000000000000E+000
3.0105400E+000	0.000000000000000E+000
3.0104828E+000	0.000000000000000E+000
3.0099483E+000	0.000000000000000E+000
3.0099483E+000	0.000000000000000E+000
3.0093184E+000	0.000000000000000E+000
3.0097384E+000	0.000000000000000E+000
3.0095856E+000	0.000000000000000E+000
3.0090320E+000	0.000000000000000E+000
3.0089176E+000	0.000000000000000E+000
3.0084212E+000	0.000000000000000E+000
3.0091276E+000	0.000000000000000E+000
3.0085931E+000	0.000000000000000E+000
3.0081921E+000	0.000000000000000E+000
3.0076194E+000	0.000000000000000E+000
3.0074477E+000	0.000000000000000E+000
3.0073714E+000	0.000000000000000E+000
3.0073714E+000	0.000000000000000E+000
3.0073330E+000	0.000000000000000E+000
3.0066459E+000	0.000000000000000E+000
3.0062070E+000	0.000000000000000E+000
3.0061879E+000	0.000000000000000E+000
3.0059397E+000	0.000000000000000E+000
3.0058250E+000	0.000000000000000E+000
3.0059588E+000	0.000000000000000E+000
3.0053670E+000	0.000000000000000E+000
3.0053670E+000	0.000000000000000E+000
3.0052714E+000	0.000000000000000E+000
3.0050807E+000	0.000000000000000E+000
3.0044699E+000	0.000000000000000E+000
3.0045462E+000	0.000000000000000E+000
3.0042980E+000	0.000000000000000E+000
3.0041454E+000	0.000000000000000E+000
3.0038590E+000	0.000000000000000E+000
3.0036871E+000	0.000000000000000E+000
3.0036108E+000	0.000000000000000E+000
3.0033627E+000	0.000000000000000E+000
3.0032098E+000	0.000000000000000E+000
3.0027137E+000	0.000000000000000E+000
3.0024083E+000	0.000000000000000E+000
3.0024083E+000	0.000000000000000E+000
3.0021410E+000	0.000000000000000E+000
3.0018928E+000	0.000000000000000E+000
3.0018356E+000	0.000000000000000E+000
3.0013583E+000	0.000000000000000E+000
3.0017972E+000	0.000000000000000E+000
3.0011292E+000	0.000000000000000E+000
3.0010338E+000	0.000000000000000E+000
3.0011482E+000	0.000000000000000E+000
3.0006521E+000	0.000000000000000E+000
3.0004230E+000	0.000000000000000E+000
3.0001366E+000	0.000000000000000E+000
3.0001938E+000	0.000000000000000E+000
3.0001366E+000	0.000000000000000E+000
2.9997547E+000	0.000000000000000E+000
2.9996402E+000	0.000000000000000E+000
2.9991248E+000	0.000000000000000E+000
2.9993730E+000	0.000000000000000E+000
2.9988194E+000	0.000000000000000E+000
2.9987049E+000	0.000000000000000E+000
2.9992013E+000	0.000000000000000E+000
2.9982657E+000	0.000000000000000E+000
2.9979413E+000	0.000000000000000E+000
2.9982276E+000	0.000000000000000E+000
2.9972160E+000	0.000000000000000E+000
2.9976931E+000	0.000000000000000E+000
2.9974258E+000	0.000000000000000E+000
2.9970822E+000	0.000000000000000E+000
2.9969487E+000	0.000000000000000E+000
2.9966242E+000	0.000000000000000E+000
2.9962807E+000	0.000000000000000E+000
2.9962423E+000	0.000000000000000E+000
2.9961088E+000	0.000000000000000E+000
2.9957843E+000	0.000000000000000E+000
2.9957461E+000	0.000000000000000E+000
2.9955170E+000	0.000000000000000E+000
2.9950778E+000	0.000000000000000E+000
2.9946008E+000	0.000000000000000E+000
2.9944479E+000	0.000000000000000E+000
2.9942381E+000	0.000000000000000E+000
2.9941998E+000	0.000000000000000E+000
2.9938371E+000	0.000000000000000E+000
2.9939134E+000	0.000000000000000E+000
2.9937799E+000	0.000000000000000E+000
2.9931691E+000	0.000000000000000E+000
2.9930737E+000	0.000000000000000E+000
2.9929018E+000	0.000000000000000E+000
2.9927490E+000	0.000000000000000E+000
2.9924436E+000	0.000000000000000E+000
2.9919474E+000	0.000000000000000E+000
2.9918900E+000	0.000000000000000E+000
2.9918709E+000	0.000000000000000E+000
2.9915273E+000	0.000000000000000E+000
2.9910312E+000	0.000000000000000E+000
2.9913175E+000	0.000000000000000E+000
2.9908020E+000	0.000000000000000E+000
2.9903629E+000	0.000000000000000E+000
2.9903247E+000	0.000000000000000E+000
2.9898858E+000	0.000000000000000E+000
2.9899812E+000	0.000000000000000E+000
2.9892750E+000	0.000000000000000E+000
2.9890649E+000	0.000000000000000E+000
2.9892750E+000	0.000000000000000E+000
2.9892750E+000	0.000000000000000E+000
2.9887786E+000	0.000000000000000E+000
2.9883394E+000	0.000000000000000E+000
2.9878242E+000	0.000000000000000E+000
2.9879959E+000	0.000000000000000E+000
2.9879005E+000	0.000000000000000E+000
2.9875185E+000	0.000000000000000E+000
2.9870987E+000	0.000000000000000E+000
2.9868886E+000	0.000000000000000E+000
2.9865832E+000	0.000000000000000E+000
2.9862778E+000	0.000000000000000E+000
2.9863350E+000	0.000000000000000E+000
2.9857433E+000	0.000000000000000E+000
2.9853234E+000	0.000000000000000E+000
2.9851134E+000	0.000000000000000E+000
2.9847507E+000	0.000000000000000E+000
2.9846363E+000	0.000000000000000E+000
2.9848080E+000	0.000000000000000E+000
2.9843309E+000	0.000000000000000E+000
2.9838345E+000	0.000000000000000E+000
2.9835672E+000	0.000000000000000E+000
2.9831471E+000	0.000000000000000E+000
2.9832237E+000	0.000000000000000E+000
2.9828227E+000	0.000000000000000E+000
2.9827082E+000	0.000000000000000E+000
2.9823647E+000	0.000000000000000E+000
2.9820211E+000	0.000000000000000E+000
2.9817729E+000	0.000000000000000E+000
2.9812002E+000	0.000000000000000E+000
2.9811621E+000	0.000000000000000E+000
2.9812574E+000	0.000000000000000E+000
2.9803030E+000	0.000000000000000E+000
2.9803603E+000	0.000000000000000E+000
2.9798639E+000	0.000000000000000E+000
2.9795966E+000	0.000000000000000E+000
2.9795966E+000	0.000000000000000E+000
2.9792340E+000	0.000000000000000E+000
2.9790239E+000	0.000000000000000E+000
2.9788904E+000	0.000000000000000E+000
2.9781268E+000	0.000000000000000E+000
2.9783368E+000	0.000000000000000E+000
2.9774587E+000	0.000000000000000E+000
2.9774778E+000	0.000000000000000E+000
2.9769623E+000	0.000000000000000E+000
2.9768670E+000	0.000000000000000E+000
2.9765615E+000	0.000000000000000E+000
2.9759698E+000	0.000000000000000E+000
2.9759507E+000	0.000000000000000E+000
2.9751298E+000	0.000000000000000E+000
2.9753017E+000	0.000000000000000E+000
2.9747291E+000	0.000000000000000E+000
2.9746716E+000	0.000000000000000E+000
2.9744999E+000	0.000000000000000E+000
2.9742136E+000	0.000000000000000E+000
2.9737935E+000	0.000000000000000E+000
2.9735456E+000	0.000000000000000E+000
2.9731445E+000	0.000000000000000E+000
2.9728200E+000	0.000000000000000E+000
2.9728963E+000	0.000000000000000E+000
2.9722092E+000	0.000000000000000E+000
2.9723237E+000	0.000000000000000E+000
2.9713883E+000	0.000000000000000E+000
2.9717891E+000	0.000000000000000E+000
2.9712739E+000	0.000000000000000E+000
2.9709494E+000	0.000000000000000E+000
2.9704912E+000	0.000000000000000E+000
2.9703193E+000	0.000000000000000E+000
2.9697659E+000	0.000000000000000E+000
2.9696131E+000	0.000000000000000E+000
2.9697850E+000	0.000000000000000E+000
2.9693840E+000	0.000000000000000E+000
2.9684296E+000	0.000000000000000E+000
2.9689641E+000	0.000000000000000E+000
2.9680860E+000	0.000000000000000E+000
2.9681623E+000	0.000000000000000E+000
2.9677424E+000	0.000000000000000E+000
2.9673986E+000	0.000000000000000E+000
2.9672842E+000	0.000000000000000E+000
2.9664252E+000	0.000000000000000E+000
2.9665780E+000	0.000000000000000E+000
2.9662151E+000	0.000000000000000E+000
2.9660244E+000	0.000000000000000E+000
2.9655471E+000	0.000000000000000E+000
2.9654326E+000	0.000000000000000E+000
2.9651272E+000	0.000000000000000E+000
2.9648218E+000	0.000000000000000E+000
2.9644971E+000	0.000000000000000E+000
2.9644017E+000	0.000000000000000E+000
2.9641535E+000	0.000000000000000E+000
2.9638290E+000	0.000000000000000E+000
2.9635046E+000	0.000000000000000E+000
2.9629509E+000	0.000000000000000E+000
2.9627793E+000	0.000000000000000E+000
2.9629319E+000	0.000000000000000E+000
2.9627600E+000	0.000000000000000E+000
2.9622257E+000	0.000000000000000E+000
2.9615383E+000	0.000000000000000E+000
2.9615955E+000	0.000000000000000E+000
2.9616721E+000	0.000000000000000E+000
2.9605839E+000	0.000000000000000E+000
2.9606221E+000	0.000000000000000E+000
2.9603739E+000	0.000000000000000E+000
2.9599922E+000	0.000000000000000E+000
2.9598777E+000	0.000000000000000E+000
2.9592094E+000	0.000000000000000E+000
2.9592860E+000	0.000000000000000E+000
2.9589996E+000	0.000000000000000E+000
2.9586749E+000	0.000000000000000E+000
2.9583695E+000	0.000000000000000E+000
2.9581597E+000	0.000000000000000E+000
2.9582169E+000	0.000000000000000E+000
2.9577205E+000	0.000000000000000E+000
2.9575105E+000	0.000000000000000E+000
2.9573388E+000	0.000000000000000E+000
2.9569952E+000	0.000000000000000E+000
2.9567852E+000	0.000000000000000E+000
2.9563844E+000	0.000000000000000E+000
2.9562316E+000	0.000000000000000E+000
2.9561172E+000	0.000000000000000E+000
2.9556780E+000	0.000000000000000E+000
2.9554298E+000	0.000000000000000E+000
2.9552963E+000	0.000000000000000E+000
2.9546664E+000	0.000000000000000E+000
2.9552581E+000	0.000000000000000E+000
2.9547427E+000	0.000000000000000E+000
2.9540172E+000	0.000000000000000E+000
2.9540365E+000	0.000000000000000E+000
2.9537692E+000	0.000000000000000E+000
2.9534829E+000	0.000000000000000E+000
2.9531391E+000	0.000000000000000E+000
2.9532347E+000	0.000000000000000E+000
2.9528146E+000	0.000000000000000E+000
2.9525282E+000	0.000000000000000E+000
2.9523184E+000	0.000000000000000E+000
2.9519556E+000	0.000000000000000E+000
2.9517267E+000	0.000000000000000E+000
2.9514022E+000	0.000000000000000E+000
2.9514022E+000	0.000000000000000E+000
2.9511921E+000	0.000000000000000E+000
2.9509249E+000	0.000000000000000E+000
2.9506195E+000	0.000000000000000E+000
2.9504857E+000	0.000000000000000E+000
2.9499321E+000	0.000000000000000E+000
2.9499321E+000	0.000000000000000E+000
2.9496841E+000	0.000000000000000E+000
2.9493978E+000	0.000000000000000E+000
2.9491496E+000	0.000000000000000E+000
2.9489586E+000	0.000000000000000E+000
2.9486532E+000	0.000000000000000E+000
2.9486723E+000	0.000000000000000E+000
2.9481568E+000	0.000000000000000E+000
2.9485960E+000	0.000000000000000E+000
2.9477751E+000	0.000000000000000E+000
2.9472024E+000	0.000000000000000E+000
2.9473553E+000	0.000000000000000E+000
2.9472024E+000	0.000000000000000E+000
2.9471262E+000	0.000000000000000E+000
2.9468780E+000	0.000000000000000E+000
2.9466488E+000	0.000000000000000E+000
2.9461524E+000	0.000000000000000E+000
2.9458663E+000	0.000000000000000E+000
2.9458280E+000	0.000000000000000E+000
2.9456182E+000	0.000000000000000E+000
2.9454463E+000	0.000000000000000E+000
2.9454081E+000	0.000000000000000E+000
2.9447019E+000	0.000000000000000E+000
2.9448926E+000	0.000000000000000E+000
2.9444919E+000	0.000000000000000E+000
2.9445491E+000	0.000000000000000E+000
2.9443963E+000	0.000000000000000E+000
2.9441292E+000	0.000000000000000E+000
2.9438236E+000	0.000000000000000E+000
2.9436710E+000	0.000000000000000E+000
2.9436138E+000	0.000000000000000E+000
2.9433656E+000	0.000000000000000E+000
2.9428883E+000	0.000000000000000E+000
2.9428883E+000	0.000000000000000E+000
2.9426019E+000	0.000000000000000E+000
2.9423730E+000	0.000000000000000E+000
2.9421630E+000	0.000000000000000E+000
2.9421821E+000	0.000000000000000E+000
2.9417048E+000	0.000000000000000E+000
2.9416666E+000	0.000000000000000E+000
2.9417620E+000	0.000000000000000E+000
2.9412086E+000	0.000000000000000E+000
2.9412658E+000	0.000000000000000E+000
2.9405594E+000	0.000000000000000E+000
2.9408267E+000	0.000000000000000E+000
2.9405594E+000	0.000000000000000E+000
2.9400632E+000	0.000000000000000E+000
2.9404259E+000	0.000000000000000E+000
2.9399486E+000	0.000000000000000E+000
2.9397578E+000	0.000000000000000E+000
2.9393950E+000	0.000000000000000E+000
2.9392996E+000	0.000000000000000E+000
2.9391277E+000	0.000000000000000E+000
2.9388413E+000	0.000000000000000E+000
2.9386125E+000	0.000000000000000E+000
2.9386697E+000	0.000000000000000E+000
2.9385169E+000	0.000000000000000E+000
2.9382114E+000	0.000000000000000E+000
2.9378297E+000	0.000000000000000E+000
2.9378488E+000	0.000000000000000E+000
2.9378107E+000	0.000000000000000E+000
2.9373333E+000	0.000000000000000E+000
2.9373906E+000	0.000000000000000E+000
2.9374290E+000	0.000000000000000E+000
2.9368179E+000	0.000000000000000E+000
2.9361880E+000	0.000000000000000E+000
2.9364362E+000	0.000000000000000E+000
2.9362645E+000	0.000000000000000E+000
2.9363790E+000	0.000000000000000E+000
2.9365509E+000	0.000000000000000E+000
2.9358635E+000	0.000000000000000E+000
2.9357491E+000	0.000000000000000E+000
2.9355581E+000	0.000000000000000E+000
2.9353290E+000	0.000000000000000E+000
2.9352336E+000	0.000000000000000E+000
2.9351954E+000	0.000000000000000E+000
2.9348328E+000	0.000000000000000E+000
2.9344318E+000	0.000000000000000E+000
2.9345465E+000	0.000000000000000E+000
2.9343746E+000	0.000000000000000E+000
2.9343555E+000	0.000000000000000E+000
2.9340692E+000	0.000000000000000E+000
2.9338591E+000	0.000000000000000E+000
2.9336874E+000	0.000000000000000E+000
2.9333630E+000	0.000000000000000E+000
2.9333246E+000	0.000000000000000E+000
2.9331338E+000	0.000000000000000E+000
2.9327519E+000	0.000000000000000E+000
2.9328094E+000	0.000000000000000E+000
2.9324465E+000	0.000000000000000E+000
2.9323893E+000	0.000000000000000E+000
2.9322176E+000	0.000000000000000E+000
2.9319694E+000	0.000000000000000E+000
2.9318931E+000	0.000000000000000E+000
2.9319313E+000	0.000000000000000E+000
2.9316258E+000	0.000000000000000E+000
2.9316449E+000	0.000000000000000E+000
2.9309766E+000	0.000000000000000E+000
2.9309003E+000	0.000000000000000E+000
2.9307477E+000	0.000000000000000E+000
2.9308050E+000	0.000000000000000E+000
2.9305949E+000	0.000000000000000E+000
2.9307477E+000	0.000000000000000E+000
2.9302323E+000	0.000000000000000E+000
2.9303086E+000	0.000000000000000E+000
2.9296024E+000	0.000000000000000E+000
2.9297168E+000	0.000000000000000E+000
2.9296215E+000	0.000000000000000E+000
2.9295259E+000	0.000000000000000E+000
2.9292588E+000	0.000000000000000E+000
2.9293542E+000	0.000000000000000E+000
2.9291632E+000	0.000000000000000E+000
2.9290679E+000	0.000000000000000E+000
2.9288578E+000	0.000000000000000E+000
2.9284952E+000	0.000000000000000E+000
2.9282851E+000	0.000000000000000E+000
2.9283998E+000	0.000000000000000E+000
2.9283233E+000	0.000000000000000E+000
2.9278653E+000	0.000000000000000E+000
2.9278843E+000	0.000000000000000E+000
2.9277315E+000	0.000000000000000E+000
2.9277506E+000	0.000000000000000E+000
2.9276171E+000	0.000000000000000E+000
2.9271779E+000	0.000000000000000E+000
2.9270062E+000	0.000000000000000E+000
2.9269681E+000	0.000000000000000E+000
2.9266052E+000	0.000000000000000E+000
2.9267581E+000	0.000000000000000E+000
2.9262235E+000	0.000000000000000E+000
2.9260325E+000	0.000000000000000E+000
2.9257655E+000	0.000000000000000E+000
2.9259944E+000	0.000000000000000E+000
2.9260135E+000	0.000000000000000E+000
2.9257081E+000	0.000000000000000E+000
2.9259562E+000	0.000000000000000E+000
2.9254599E+000	0.000000000000000E+000
2.9255555E+000	0.000000000000000E+000
2.9251354E+000	0.000000000000000E+000
2.9248300E+000	0.000000000000000E+000
2.9250209E+000	0.000000000000000E+000
2.9246583E+000	0.000000000000000E+000
2.9245436E+000	0.000000000000000E+000
2.9243338E+000	0.000000000000000E+000
2.9242001E+000	0.000000000000000E+000
2.9241047E+000	0.000000000000000E+000
2.9241238E+000	0.000000000000000E+000
2.9240856E+000	0.000000000000000E+000
2.9236465E+000	0.000000000000000E+000
2.9236465E+000	0.000000000000000E+000
2.9233029E+000	0.000000000000000E+000
2.9229784E+000	0.000000000000000E+000
2.9229975E+000	0.000000000000000E+000
2.9227493E+000	0.000000000000000E+000
2.9227493E+000	0.000000000000000E+000
2.9226921E+000	0.000000000000000E+000
2.9228446E+000	0.000000000000000E+000
2.9223866E+000	0.000000000000000E+000
2.9219475E+000	0.000000000000000E+000
2.9219093E+000	0.000000000000000E+000
2.9221194E+000	0.000000000000000E+000
2.9217377E+000	0.000000000000000E+000
2.9217567E+000	0.000000000000000E+000
2.9215086E+000	0.000000000000000E+000
2.9212031E+000	0.000000000000000E+000
2.9215467E+000	0.000000000000000E+000
2.9213941E+000	0.000000000000000E+000
2.9212604E+000	0.000000000000000E+000
2.9208596E+000	0.000000000000000E+000
2.9207258E+000	0.000000000000000E+000
2.9205732E+000	0.000000000000000E+000
2.9204204E+000	0.000000000000000E+000
2.9205542E+000	0.000000000000000E+000
2.9204776E+000	0.000000000000000E+000
2.9204204E+000	0.000000000000000E+000
2.9202487E+000	0.000000000000000E+000
2.9200959E+000	0.000000000000000E+000
2.9196570E+000	0.000000000000000E+000
2.9196761E+000	0.000000000000000E+000
2.9196377E+000	0.000000000000000E+000
2.9195805E+000	0.000000000000000E+000
2.9193323E+000	0.000000000000000E+000
2.9194469E+000	0.000000000000000E+000
2.9191606E+000	0.000000000000000E+000
2.9189887E+000	0.000000000000000E+000
2.9187405E+000	0.000000000000000E+000
2.9185307E+000	0.000000000000000E+000
2.9185498E+000	0.000000000000000E+000
2.9185116E+000	0.000000000000000E+000
2.9180534E+000	0.000000000000000E+000
2.9183397E+000	0.000000000000000E+000
2.9181871E+000	0.000000000000000E+000
2.9180343E+000	0.000000000000000E+000
2.9177480E+000	0.000000000000000E+000
2.9175189E+000	0.000000000000000E+000
2.9175951E+000	0.000000000000000E+000
2.9172516E+000	0.000000000000000E+000
2.9174807E+000	0.000000000000000E+000
2.9169652E+000	0.000000000000000E+000
2.9169080E+000	0.000000000000000E+000
2.9168317E+000	0.000000000000000E+000
2.9167936E+000	0.000000000000000E+000
2.9165263E+000	0.000000000000000E+000
2.9164116E+000	0.000000000000000E+000
2.9163353E+000	0.000000000000000E+000
2.9163544E+000	0.000000000000000E+000
2.9161828E+000	0.000000000000000E+000
2.9157627E+000	0.000000000000000E+000
2.9158964E+000	0.000000000000000E+000
2.9158773E+000	0.000000000000000E+000
2.9156101E+000	0.000000000000000E+000
2.9155719E+000	0.000000000000000E+000
2.9154954E+000	0.000000000000000E+000
2.9151709E+000	0.000000000000000E+000
2.9155526E+000	0.000000000000000E+000
2.9152856E+000	0.000000000000000E+000
2.9150755E+000	0.000000000000000E+000
2.9148464E+000	0.000000000000000E+000
2.9150183E+000	0.000000000000000E+000
2.9148464E+000	0.000000000000000E+000
2.9144647E+000	0.000000000000000E+000
2.9145219E+000	0.000000000000000E+000
2.9145410E+000	0.000000000000000E+000
2.9142737E+000	0.000000000000000E+000
2.9141974E+000	0.000000000000000E+000
2.9138539E+000	0.000000000000000E+000
2.9140255E+000	0.000000000000000E+000
2.9136820E+000	0.000000000000000E+000
2.9133766E+000	0.000000000000000E+000
2.9134338E+000	0.000000000000000E+000
2.9135101E+000	0.000000000000000E+000
2.9131856E+000	0.000000000000000E+000
2.9132621E+000	0.000000000000000E+000
2.9131284E+000	0.000000000000000E+000
2.9131665E+000	0.000000000000000E+000
2.9127467E+000	0.000000000000000E+000
2.9129567E+000	0.000000000000000E+000
2.9126894E+000	0.000000000000000E+000
2.9125748E+000	0.000000000000000E+000
2.9125175E+000	0.000000000000000E+000
2.9121931E+000	0.000000000000000E+000
2.9118876E+000	0.000000000000000E+000
2.9120593E+000	0.000000000000000E+000
2.9119830E+000	0.000000000000000E+000
2.9120212E+000	0.000000000000000E+000
2.9117730E+000	0.000000000000000E+000
2.9118495E+000	0.000000000000000E+000
2.9116967E+000	0.000000000000000E+000
2.9113340E+000	0.000000000000000E+000
2.9111621E+000	0.000000000000000E+000
2.9115250E+000	0.000000000000000E+000
2.9111049E+000	0.000000000000000E+000
2.9108758E+000	0.000000000000000E+000
2.9108567E+000	0.000000000000000E+000
2.9103415E+000	0.000000000000000E+000
2.9107804E+000	0.000000000000000E+000
2.9106660E+000	0.000000000000000E+000
2.9107041E+000	0.000000000000000E+000
2.9101696E+000	0.000000000000000E+000
2.9099977E+000	0.000000000000000E+000
2.9101505E+000	0.000000000000000E+000
2.9101505E+000	0.000000000000000E+000
2.9098642E+000	0.000000000000000E+000
2.9099405E+000	0.000000000000000E+000
2.9099977E+000	0.000000000000000E+000
2.9097688E+000	0.000000000000000E+000
2.9098642E+000	0.000000000000000E+000
2.9095778E+000	0.000000000000000E+000
2.9095778E+000	0.000000000000000E+000
2.9093297E+000	0.000000000000000E+000
2.9093869E+000	0.000000000000000E+000
2.9090052E+000	0.000000000000000E+000
2.9090242E+000	0.000000000000000E+000
2.9087951E+000	0.000000000000000E+000
2.9086616E+000	0.000000000000000E+000
2.9087379E+000	0.000000000000000E+000
2.9083753E+000	0.000000000000000E+000
2.9084134E+000	0.000000000000000E+000
2.9083943E+000	0.000000000000000E+000
2.9083371E+000	0.000000000000000E+000
2.9082224E+000	0.000000000000000E+000
2.9081080E+000	0.000000000000000E+000
2.9078217E+000	0.000000000000000E+000
2.9078789E+000	0.000000000000000E+000
2.9079742E+000	0.000000000000000E+000
2.9076307E+000	0.000000000000000E+000
2.9077835E+000	0.000000000000000E+000
2.9074781E+000	0.000000000000000E+000
2.9072680E+000	0.000000000000000E+000
2.9073062E+000	0.000000000000000E+000
2.9070961E+000	0.000000000000000E+000
2.9067526E+000	0.000000000000000E+000
2.9071155E+000	0.000000000000000E+000
2.9070580E+000	0.000000000000000E+000
2.9067144E+000	0.000000000000000E+000
2.9069817E+000	0.000000000000000E+000
2.9065619E+000	0.000000000000000E+000
2.9062946E+000	0.000000000000000E+000
2.9063900E+000	0.000000000000000E+000
2.9064472E+000	0.000000000000000E+000
2.9063709E+000	0.000000000000000E+000
2.9061227E+000	0.000000000000000E+000
2.9062946E+000	0.000000000000000E+000
2.9062564E+000	0.000000000000000E+000
2.9061418E+000	0.000000000000000E+000
2.9057219E+000	0.000000000000000E+000
2.9059701E+000	0.000000000000000E+000
2.9056838E+000	0.000000000000000E+000
2.9053400E+000	0.000000000000000E+000
2.9054356E+000	0.000000000000000E+000
2.9054928E+000	0.000000000000000E+000
2.9049964E+000	0.000000000000000E+000
2.9053209E+000	0.000000000000000E+000
2.9051874E+000	0.000000000000000E+000
2.9047673E+000	0.000000000000000E+000
2.9049392E+000	0.000000000000000E+000
2.9047482E+000	0.000000000000000E+000
2.9050345E+000	0.000000000000000E+000
2.9046528E+000	0.000000000000000E+000
2.9046910E+000	0.000000000000000E+000
2.9043856E+000	0.000000000000000E+000
2.9045193E+000	0.000000000000000E+000
2.9040229E+000	0.000000000000000E+000
2.9040611E+000	0.000000000000000E+000
2.9039657E+000	0.000000000000000E+000
2.9036222E+000	0.000000000000000E+000
2.9035456E+000	0.000000000000000E+000
2.9037366E+000	0.000000000000000E+000
2.9037938E+000	0.000000000000000E+000
2.9034503E+000	0.000000000000000E+000
2.9037175E+000	0.000000000000000E+000
2.9034693E+000	0.000000000000000E+000
2.9032211E+000	0.000000000000000E+000
2.9033740E+000	0.000000000000000E+000
2.9031258E+000	0.000000000000000E+000
2.9031639E+000	0.000000000000000E+000
2.9033549E+000	0.000000000000000E+000
2.9030111E+000	0.000000000000000E+000
2.9028013E+000	0.000000000000000E+000
2.9028585E+000	0.000000000000000E+000
2.9027247E+000	0.000000000000000E+000
2.9022286E+000	0.000000000000000E+000
2.9026103E+000	0.000000000000000E+000
2.9023049E+000	0.000000000000000E+000
2.9022477E+000	0.000000000000000E+000
2.9022286E+000	0.000000000000000E+000
2.9021521E+000	0.000000000000000E+000
2.9016941E+000	0.000000000000000E+000
2.9018657E+000	0.000000000000000E+000
2.9017894E+000	0.000000000000000E+000
2.9015603E+000	0.000000000000000E+000
2.9015796E+000	0.000000000000000E+000
2.9015412E+000	0.000000000000000E+000
2.9012933E+000	0.000000000000000E+000
2.9012358E+000	0.000000000000000E+000
2.9009113E+000	0.000000000000000E+000
2.9013696E+000	0.000000000000000E+000
2.9011405E+000	0.000000000000000E+000
2.9011405E+000	0.000000000000000E+000
