Ewe/V	Capacity/mA.h	
2.6069510E+000	0.000000000000000E+000
2.5906291E+000	0.000000000000000E+000
2.6287136E+000	0.000000000000000E+000
2.6293628E+000	0.000000000000000E+000
2.6101964E+000	0.000000000000000E+000
2.6184623E+000	0.000000000000000E+000
2.5941989E+000	0.000000000000000E+000
2.6151025E+000	0.000000000000000E+000
2.5102985E+000	0.000000000000000E+000
2.5122647E+000	0.000000000000000E+000
2.4858632E+000	0.000000000000000E+000
2.5309730E+000	0.000000000000000E+000
2.5369480E+000	0.000000000000000E+000
2.5730853E+000	0.000000000000000E+000
2.5637887E+000	0.000000000000000E+000
2.5044568E+000	0.000000000000000E+000
2.5793469E+000	0.000000000000000E+000
2.5559616E+000	0.000000000000000E+000
2.5854366E+000	0.000000000000000E+000
2.5275939E+000	0.000000000000000E+000
2.5071867E+000	0.000000000000000E+000
2.5479057E+000	0.000000000000000E+000
2.5859902E+000	0.000000000000000E+000
2.5640941E+000	0.000000000000000E+000
2.6140144E+000	0.000000000000000E+000
2.4856150E+000	0.000000000000000E+000
2.4872186E+000	0.000000000000000E+000
2.4069452E+000	0.000000000000000E+000
2.3429937E+000	0.000000000000000E+000
2.4900630E+000	0.000000000000000E+000
2.5249214E+000	0.000000000000000E+000
2.4101522E+000	0.000000000000000E+000
2.4824653E+000	0.000000000000000E+000
2.3924177E+000	0.000000000000000E+000
2.3338113E+000	0.000000000000000E+000
2.3816128E+000	0.000000000000000E+000
2.4377563E+000	0.000000000000000E+000
2.4309413E+000	0.000000000000000E+000
2.4201365E+000	0.000000000000000E+000
2.4513104E+000	0.000000000000000E+000
2.4108586E+000	0.000000000000000E+000
2.4500122E+000	0.000000000000000E+000
2.3978393E+000	0.000000000000000E+000
2.4187620E+000	0.000000000000000E+000
2.5086377E+000	0.000000000000000E+000
2.3997483E+000	0.000000000000000E+000
2.3966174E+000	0.000000000000000E+000
2.3931241E+000	0.000000000000000E+000
2.4291086E+000	0.000000000000000E+000
2.4108777E+000	0.000000000000000E+000
2.4055326E+000	0.000000000000000E+000
2.4765854E+000	0.000000000000000E+000
2.4634707E+000	0.000000000000000E+000
2.4772537E+000	0.000000000000000E+000
2.4792008E+000	0.000000000000000E+000
2.4191437E+000	0.000000000000000E+000
2.4985962E+000	0.000000000000000E+000
2.5225351E+000	0.000000000000000E+000
2.5171325E+000	0.000000000000000E+000
2.5048006E+000	0.000000000000000E+000
2.5617650E+000	0.000000000000000E+000
2.5775716E+000	0.000000000000000E+000
2.5114629E+000	0.000000000000000E+000
2.5451567E+000	0.000000000000000E+000
2.5288920E+000	0.000000000000000E+000
2.5349627E+000	0.000000000000000E+000
2.5381317E+000	0.000000000000000E+000
2.5510557E+000	0.000000000000000E+000
2.5508838E+000	0.000000000000000E+000
2.5603523E+000	0.000000000000000E+000
2.5226305E+000	0.000000000000000E+000
2.5486503E+000	0.000000000000000E+000
2.5358026E+000	0.000000000000000E+000
2.5343709E+000	0.000000000000000E+000
2.5639222E+000	0.000000000000000E+000
2.5335500E+000	0.000000000000000E+000
2.5178199E+000	0.000000000000000E+000
2.5021088E+000	0.000000000000000E+000
2.5079122E+000	0.000000000000000E+000
2.5427132E+000	0.000000000000000E+000
2.5150137E+000	0.000000000000000E+000
2.5459394E+000	0.000000000000000E+000
2.5431523E+000	0.000000000000000E+000
2.5631013E+000	0.000000000000000E+000
2.5732000E+000	0.000000000000000E+000
2.5631013E+000	0.000000000000000E+000
2.5429041E+000	0.000000000000000E+000
2.4928119E+000	0.000000000000000E+000
2.5537281E+000	0.000000000000000E+000
2.5513229E+000	0.000000000000000E+000
2.5082748E+000	0.000000000000000E+000
2.5518956E+000	0.000000000000000E+000
2.5276704E+000	0.000000000000000E+000
2.5518765E+000	0.000000000000000E+000
2.5123601E+000	0.000000000000000E+000
2.5310493E+000	0.000000000000000E+000
2.5129328E+000	0.000000000000000E+000
2.5179534E+000	0.000000000000000E+000
2.5291975E+000	0.000000000000000E+000
2.5138109E+000	0.000000000000000E+000
2.5197098E+000	0.000000000000000E+000
2.5281284E+000	0.000000000000000E+000
2.5137537E+000	0.000000000000000E+000
2.5269830E+000	0.000000000000000E+000
2.4922202E+000	0.000000000000000E+000
2.5378070E+000	0.000000000000000E+000
2.5576608E+000	0.000000000000000E+000
2.5472758E+000	0.000000000000000E+000
2.5133147E+000	0.000000000000000E+000
2.5168846E+000	0.000000000000000E+000
2.4939001E+000	0.000000000000000E+000
2.4728057E+000	0.000000000000000E+000
2.4848514E+000	0.000000000000000E+000
2.5262194E+000	0.000000000000000E+000
2.5102029E+000	0.000000000000000E+000
2.4694841E+000	0.000000000000000E+000
2.5151472E+000	0.000000000000000E+000
2.5104320E+000	0.000000000000000E+000
2.5116920E+000	0.000000000000000E+000
2.5032351E+000	0.000000000000000E+000
2.5162926E+000	0.000000000000000E+000
2.5210843E+000	0.000000000000000E+000
2.5137346E+000	0.000000000000000E+000
2.5170944E+000	0.000000000000000E+000
2.5433433E+000	0.000000000000000E+000
2.5290830E+000	0.000000000000000E+000
2.5270977E+000	0.000000000000000E+000
2.5220959E+000	0.000000000000000E+000
2.5396969E+000	0.000000000000000E+000
2.5265441E+000	0.000000000000000E+000
2.5342565E+000	0.000000000000000E+000
2.4940910E+000	0.000000000000000E+000
2.5059459E+000	0.000000000000000E+000
2.4834769E+000	0.000000000000000E+000
2.4754591E+000	0.000000000000000E+000
2.4739511E+000	0.000000000000000E+000
2.5178199E+000	0.000000000000000E+000
2.5334928E+000	0.000000000000000E+000
2.5171134E+000	0.000000000000000E+000
2.5108521E+000	0.000000000000000E+000
2.5395443E+000	0.000000000000000E+000
2.5077403E+000	0.000000000000000E+000
2.5289874E+000	0.000000000000000E+000
2.5544155E+000	0.000000000000000E+000
2.5398498E+000	0.000000000000000E+000
2.5313547E+000	0.000000000000000E+000
2.5449085E+000	0.000000000000000E+000
2.5301902E+000	0.000000000000000E+000
2.5221534E+000	0.000000000000000E+000
2.4601300E+000	0.000000000000000E+000
2.5028152E+000	0.000000000000000E+000
2.5288539E+000	0.000000000000000E+000
2.5173807E+000	0.000000000000000E+000
2.5304003E+000	0.000000000000000E+000
2.5160253E+000	0.000000000000000E+000
2.5082748E+000	0.000000000000000E+000
2.5245776E+000	0.000000000000000E+000
2.5331302E+000	0.000000000000000E+000
2.5211797E+000	0.000000000000000E+000
2.5286248E+000	0.000000000000000E+000
2.4903684E+000	0.000000000000000E+000
2.4957709E+000	0.000000000000000E+000
2.5227451E+000	0.000000000000000E+000
2.5175335E+000	0.000000000000000E+000
2.5118256E+000	0.000000000000000E+000
2.4949501E+000	0.000000000000000E+000
2.5388570E+000	0.000000000000000E+000
2.5422361E+000	0.000000000000000E+000
2.5261049E+000	0.000000000000000E+000
2.5465503E+000	0.000000000000000E+000
2.5278420E+000	0.000000000000000E+000
2.5088859E+000	0.000000000000000E+000
2.4786663E+000	0.000000000000000E+000
2.4498212E+000	0.000000000000000E+000
2.4376800E+000	0.000000000000000E+000
2.4485424E+000	0.000000000000000E+000
2.4533148E+000	0.000000000000000E+000
2.4106295E+000	0.000000000000000E+000
2.4696367E+000	0.000000000000000E+000
2.4835534E+000	0.000000000000000E+000
2.4616570E+000	0.000000000000000E+000
2.4822171E+000	0.000000000000000E+000
2.4937284E+000	0.000000000000000E+000
2.4805944E+000	0.000000000000000E+000
2.4619625E+000	0.000000000000000E+000
2.4700186E+000	0.000000000000000E+000
2.4444952E+000	0.000000000000000E+000
2.4758601E+000	0.000000000000000E+000
2.4501266E+000	0.000000000000000E+000
2.4669068E+000	0.000000000000000E+000
2.4594426E+000	0.000000000000000E+000
2.4491341E+000	0.000000000000000E+000
2.4634707E+000	0.000000000000000E+000
2.4759746E+000	0.000000000000000E+000
2.4826179E+000	0.000000000000000E+000
2.4525321E+000	0.000000000000000E+000
2.4734547E+000	0.000000000000000E+000
2.4846225E+000	0.000000000000000E+000
2.4875622E+000	0.000000000000000E+000
2.4702859E+000	0.000000000000000E+000
2.4452398E+000	0.000000000000000E+000
2.4695413E+000	0.000000000000000E+000
2.4588699E+000	0.000000000000000E+000
2.4677658E+000	0.000000000000000E+000
2.4689877E+000	0.000000000000000E+000
2.4253671E+000	0.000000000000000E+000
2.4417462E+000	0.000000000000000E+000
2.4440751E+000	0.000000000000000E+000
2.4873140E+000	0.000000000000000E+000
2.4608743E+000	0.000000000000000E+000
2.5286057E+000	0.000000000000000E+000
2.5180490E+000	0.000000000000000E+000
2.5113676E+000	0.000000000000000E+000
2.4972599E+000	0.000000000000000E+000
2.4657233E+000	0.000000000000000E+000
2.4920676E+000	0.000000000000000E+000
2.4645207E+000	0.000000000000000E+000
2.4791818E+000	0.000000000000000E+000
2.4545555E+000	0.000000000000000E+000
2.5365281E+000	0.000000000000000E+000
2.5202825E+000	0.000000000000000E+000
2.5284913E+000	0.000000000000000E+000
2.5397160E+000	0.000000000000000E+000
2.5069194E+000	0.000000000000000E+000
2.5010016E+000	0.000000000000000E+000
2.4880013E+000	0.000000000000000E+000
2.4844315E+000	0.000000000000000E+000
2.4836869E+000	0.000000000000000E+000
2.4533529E+000	0.000000000000000E+000
2.4977181E+000	0.000000000000000E+000
2.4813390E+000	0.000000000000000E+000
2.4608934E+000	0.000000000000000E+000
2.4680712E+000	0.000000000000000E+000
2.4743900E+000	0.000000000000000E+000
2.4554720E+000	0.000000000000000E+000
2.4928310E+000	0.000000000000000E+000
2.4496114E+000	0.000000000000000E+000
2.4642534E+000	0.000000000000000E+000
2.4431779E+000	0.000000000000000E+000
2.4305594E+000	0.000000000000000E+000
2.4190483E+000	0.000000000000000E+000
2.4730346E+000	0.000000000000000E+000
2.4838588E+000	0.000000000000000E+000
2.4775591E+000	0.000000000000000E+000
2.4307694E+000	0.000000000000000E+000
2.3932767E+000	0.000000000000000E+000
2.4061625E+000	0.000000000000000E+000
2.3776803E+000	0.000000000000000E+000
2.4931939E+000	0.000000000000000E+000
2.4417844E+000	0.000000000000000E+000
2.4766238E+000	0.000000000000000E+000
2.4979472E+000	0.000000000000000E+000
2.5301521E+000	0.000000000000000E+000
2.4528565E+000	0.000000000000000E+000
2.4665632E+000	0.000000000000000E+000
2.4749436E+000	0.000000000000000E+000
2.4611225E+000	0.000000000000000E+000
2.4947591E+000	0.000000000000000E+000
2.5142882E+000	0.000000000000000E+000
2.5142691E+000	0.000000000000000E+000
2.5317364E+000	0.000000000000000E+000
2.5041323E+000	0.000000000000000E+000
2.4981763E+000	0.000000000000000E+000
2.5034451E+000	0.000000000000000E+000
2.5014215E+000	0.000000000000000E+000
2.4963245E+000	0.000000000000000E+000
2.4563692E+000	0.000000000000000E+000
2.4908457E+000	0.000000000000000E+000
2.4526274E+000	0.000000000000000E+000
2.4156311E+000	0.000000000000000E+000
2.4121950E+000	0.000000000000000E+000
2.5420833E+000	0.000000000000000E+000
2.4861686E+000	0.000000000000000E+000
2.4388828E+000	0.000000000000000E+000
2.4415743E+000	0.000000000000000E+000
2.4368019E+000	0.000000000000000E+000
2.4131684E+000	0.000000000000000E+000
2.3298979E+000	0.000000000000000E+000
2.2352116E+000	0.000000000000000E+000
2.1708972E+000	0.000000000000000E+000
2.5295219E+000	0.000000000000000E+000
2.5179343E+000	0.000000000000000E+000
2.4861495E+000	0.000000000000000E+000
2.4862640E+000	0.000000000000000E+000
2.4650743E+000	0.000000000000000E+000
2.4245653E+000	0.000000000000000E+000
2.4495921E+000	0.000000000000000E+000
2.3742249E+000	0.000000000000000E+000
2.4000728E+000	0.000000000000000E+000
2.3900888E+000	0.000000000000000E+000
2.3789973E+000	0.000000000000000E+000
2.3461244E+000	0.000000000000000E+000
2.4068496E+000	0.000000000000000E+000
2.4225991E+000	0.000000000000000E+000
2.3726213E+000	0.000000000000000E+000
2.3861942E+000	0.000000000000000E+000
2.4112022E+000	0.000000000000000E+000
2.4144094E+000	0.000000000000000E+000
2.4442661E+000	0.000000000000000E+000
2.4531810E+000	0.000000000000000E+000
2.4797544E+000	0.000000000000000E+000
2.4136267E+000	0.000000000000000E+000
2.4435215E+000	0.000000000000000E+000
2.4741611E+000	0.000000000000000E+000
2.4149058E+000	0.000000000000000E+000
2.3988318E+000	0.000000000000000E+000
2.4101713E+000	0.000000000000000E+000
2.4011800E+000	0.000000000000000E+000
2.4926212E+000	0.000000000000000E+000
2.4649596E+000	0.000000000000000E+000
2.4716029E+000	0.000000000000000E+000
2.4576101E+000	0.000000000000000E+000
2.4758029E+000	0.000000000000000E+000
2.4735310E+000	0.000000000000000E+000
2.4414408E+000	0.000000000000000E+000
2.4533148E+000	0.000000000000000E+000
2.3341167E+000	0.000000000000000E+000
2.2962613E+000	0.000000000000000E+000
2.4325831E+000	0.000000000000000E+000
2.4880586E+000	0.000000000000000E+000
2.4608934E+000	0.000000000000000E+000
2.4197164E+000	0.000000000000000E+000
2.4342058E+000	0.000000000000000E+000
2.3957775E+000	0.000000000000000E+000
2.4612372E+000	0.000000000000000E+000
2.4289367E+000	0.000000000000000E+000
2.4434071E+000	0.000000000000000E+000
2.4498785E+000	0.000000000000000E+000
2.4486568E+000	0.000000000000000E+000
2.4602063E+000	0.000000000000000E+000
2.4555674E+000	0.000000000000000E+000
2.4362674E+000	0.000000000000000E+000
2.4757836E+000	0.000000000000000E+000
2.4616380E+000	0.000000000000000E+000
2.4266841E+000	0.000000000000000E+000
2.4413261E+000	0.000000000000000E+000
2.4853859E+000	0.000000000000000E+000
2.4106295E+000	0.000000000000000E+000
2.4533148E+000	0.000000000000000E+000
2.4567893E+000	0.000000000000000E+000
2.3915968E+000	0.000000000000000E+000
2.3430510E+000	0.000000000000000E+000
2.3823380E+000	0.000000000000000E+000
2.3869770E+000	0.000000000000000E+000
2.3863089E+000	0.000000000000000E+000
2.4157457E+000	0.000000000000000E+000
2.4155929E+000	0.000000000000000E+000
2.4439988E+000	0.000000000000000E+000
2.4865696E+000	0.000000000000000E+000
2.4514248E+000	0.000000000000000E+000
2.4239733E+000	0.000000000000000E+000
2.3926086E+000	0.000000000000000E+000
2.4335566E+000	0.000000000000000E+000
2.4313803E+000	0.000000000000000E+000
2.3875306E+000	0.000000000000000E+000
2.4185138E+000	0.000000000000000E+000
2.4286313E+000	0.000000000000000E+000
2.4315903E+000	0.000000000000000E+000
2.5005624E+000	0.000000000000000E+000
2.4834006E+000	0.000000000000000E+000
2.4764519E+000	0.000000000000000E+000
2.4897766E+000	0.000000000000000E+000
2.5046287E+000	0.000000000000000E+000
2.4861114E+000	0.000000000000000E+000
2.4702859E+000	0.000000000000000E+000
2.5011735E+000	0.000000000000000E+000
2.4632225E+000	0.000000000000000E+000
2.4617333E+000	0.000000000000000E+000
2.4418607E+000	0.000000000000000E+000
2.4548612E+000	0.000000000000000E+000
2.4305403E+000	0.000000000000000E+000
2.4274859E+000	0.000000000000000E+000
2.4395509E+000	0.000000000000000E+000
2.4551857E+000	0.000000000000000E+000
2.4739702E+000	0.000000000000000E+000
2.4989207E+000	0.000000000000000E+000
2.4914756E+000	0.000000000000000E+000
2.4834769E+000	0.000000000000000E+000
2.4933846E+000	0.000000000000000E+000
2.4778645E+000	0.000000000000000E+000
2.4681478E+000	0.000000000000000E+000
2.5056405E+000	0.000000000000000E+000
2.4127676E+000	0.000000000000000E+000
2.5140400E+000	0.000000000000000E+000
2.4708776E+000	0.000000000000000E+000
2.4429297E+000	0.000000000000000E+000
2.4270470E+000	0.000000000000000E+000
2.4841070E+000	0.000000000000000E+000
2.4814534E+000	0.000000000000000E+000
2.4996462E+000	0.000000000000000E+000
2.4647114E+000	0.000000000000000E+000
2.4736838E+000	0.000000000000000E+000
2.4633560E+000	0.000000000000000E+000
2.4798117E+000	0.000000000000000E+000
2.5114057E+000	0.000000000000000E+000
2.4623063E+000	0.000000000000000E+000
2.4786854E+000	0.000000000000000E+000
2.5068431E+000	0.000000000000000E+000
2.5077977E+000	0.000000000000000E+000
2.5386279E+000	0.000000000000000E+000
2.5503302E+000	0.000000000000000E+000
2.5243678E+000	0.000000000000000E+000
2.5281093E+000	0.000000000000000E+000
2.5434768E+000	0.000000000000000E+000
2.5497003E+000	0.000000000000000E+000
2.5340655E+000	0.000000000000000E+000
2.5298657E+000	0.000000000000000E+000
2.5203969E+000	0.000000000000000E+000
2.4874287E+000	0.000000000000000E+000
2.5002761E+000	0.000000000000000E+000
2.4524176E+000	0.000000000000000E+000
2.4341102E+000	0.000000000000000E+000
2.4859776E+000	0.000000000000000E+000
2.4672697E+000	0.000000000000000E+000
2.4254243E+000	0.000000000000000E+000
2.4192200E+000	0.000000000000000E+000
2.3761911E+000	0.000000000000000E+000
2.3503051E+000	0.000000000000000E+000
2.4995317E+000	0.000000000000000E+000
2.4985199E+000	0.000000000000000E+000
2.4950073E+000	0.000000000000000E+000
2.5078168E+000	0.000000000000000E+000
2.4993217E+000	0.000000000000000E+000
2.4455833E+000	0.000000000000000E+000
2.4700377E+000	0.000000000000000E+000
2.4403145E+000	0.000000000000000E+000
2.4677467E+000	0.000000000000000E+000
2.4355037E+000	0.000000000000000E+000
2.4983099E+000	0.000000000000000E+000
2.4751537E+000	0.000000000000000E+000
2.4862833E+000	0.000000000000000E+000
2.4515777E+000	0.000000000000000E+000
2.4431970E+000	0.000000000000000E+000
2.5035214E+000	0.000000000000000E+000
2.4759936E+000	0.000000000000000E+000
2.4634898E+000	0.000000000000000E+000
2.4760509E+000	0.000000000000000E+000
2.4799070E+000	0.000000000000000E+000
2.4372602E+000	0.000000000000000E+000
2.4330029E+000	0.000000000000000E+000
2.4362483E+000	0.000000000000000E+000
2.4755738E+000	0.000000000000000E+000
2.4192200E+000	0.000000000000000E+000
2.4616761E+000	0.000000000000000E+000
2.4768145E+000	0.000000000000000E+000
2.4394937E+000	0.000000000000000E+000
2.4570372E+000	0.000000000000000E+000
2.4254816E+000	0.000000000000000E+000
2.4480841E+000	0.000000000000000E+000
2.4575527E+000	0.000000000000000E+000
2.4735310E+000	0.000000000000000E+000
2.5265250E+000	0.000000000000000E+000
2.4502985E+000	0.000000000000000E+000
2.5821149E+000	0.000000000000000E+000
2.5665376E+000	0.000000000000000E+000
2.5933399E+000	0.000000000000000E+000
2.5502729E+000	0.000000000000000E+000
2.5420451E+000	0.000000000000000E+000
2.4754591E+000	0.000000000000000E+000
2.4879632E+000	0.000000000000000E+000
2.4979854E+000	0.000000000000000E+000
2.4706104E+000	0.000000000000000E+000
2.5083704E+000	0.000000000000000E+000
2.4956565E+000	0.000000000000000E+000
2.4958091E+000	0.000000000000000E+000
2.5231078E+000	0.000000000000000E+000
2.5014215E+000	0.000000000000000E+000
2.5216570E+000	0.000000000000000E+000
2.5654685E+000	0.000000000000000E+000
2.5775907E+000	0.000000000000000E+000
2.5785642E+000	0.000000000000000E+000
2.5626624E+000	0.000000000000000E+000
2.5610015E+000	0.000000000000000E+000
2.5734291E+000	0.000000000000000E+000
2.5556180E+000	0.000000000000000E+000
2.5474474E+000	0.000000000000000E+000
2.5554461E+000	0.000000000000000E+000
2.5085995E+000	0.000000000000000E+000
2.5115583E+000	0.000000000000000E+000
2.4938428E+000	0.000000000000000E+000
2.5502539E+000	0.000000000000000E+000
2.4593282E+000	0.000000000000000E+000
2.4884977E+000	0.000000000000000E+000
2.4212818E+000	0.000000000000000E+000
2.4978900E+000	0.000000000000000E+000
2.5076258E+000	0.000000000000000E+000
2.4560447E+000	0.000000000000000E+000
2.5006390E+000	0.000000000000000E+000
2.4968209E+000	0.000000000000000E+000
2.4957328E+000	0.000000000000000E+000
2.4593472E+000	0.000000000000000E+000
2.4568846E+000	0.000000000000000E+000
2.4882495E+000	0.000000000000000E+000
2.4351220E+000	0.000000000000000E+000
2.4445524E+000	0.000000000000000E+000
2.4593091E+000	0.000000000000000E+000
2.4128249E+000	0.000000000000000E+000
2.4173684E+000	0.000000000000000E+000
2.4695604E+000	0.000000000000000E+000
2.4586599E+000	0.000000000000000E+000
2.4055326E+000	0.000000000000000E+000
2.3836553E+000	0.000000000000000E+000
2.4511957E+000	0.000000000000000E+000
2.4573429E+000	0.000000000000000E+000
2.4291849E+000	0.000000000000000E+000
2.4277341E+000	0.000000000000000E+000
2.3981638E+000	0.000000000000000E+000
2.4355803E+000	0.000000000000000E+000
2.4678614E+000	0.000000000000000E+000
2.4721184E+000	0.000000000000000E+000
2.4880586E+000	0.000000000000000E+000
2.4568465E+000	0.000000000000000E+000
2.4771581E+000	0.000000000000000E+000
2.4778264E+000	0.000000000000000E+000
2.5446794E+000	0.000000000000000E+000
2.5053923E+000	0.000000000000000E+000
2.5052013E+000	0.000000000000000E+000
2.4855196E+000	0.000000000000000E+000
2.5110619E+000	0.000000000000000E+000
2.4700568E+000	0.000000000000000E+000
2.4516730E+000	0.000000000000000E+000
2.4838588E+000	0.000000000000000E+000
2.4365346E+000	0.000000000000000E+000
2.4416699E+000	0.000000000000000E+000
2.4769292E+000	0.000000000000000E+000
2.4796782E+000	0.000000000000000E+000
2.4901395E+000	0.000000000000000E+000
2.4865313E+000	0.000000000000000E+000
2.4726338E+000	0.000000000000000E+000
2.4954464E+000	0.000000000000000E+000
2.4848704E+000	0.000000000000000E+000
2.4826369E+000	0.000000000000000E+000
2.4772537E+000	0.000000000000000E+000
2.4613326E+000	0.000000000000000E+000
2.4541357E+000	0.000000000000000E+000
2.4343393E+000	0.000000000000000E+000
2.4702666E+000	0.000000000000000E+000
2.4537921E+000	0.000000000000000E+000
2.4683578E+000	0.000000000000000E+000
2.4595954E+000	0.000000000000000E+000
2.4383483E+000	0.000000000000000E+000
2.4140849E+000	0.000000000000000E+000
2.4602063E+000	0.000000000000000E+000
2.4152684E+000	0.000000000000000E+000
2.4634516E+000	0.000000000000000E+000
2.4696367E+000	0.000000000000000E+000
2.4714885E+000	0.000000000000000E+000
2.4586408E+000	0.000000000000000E+000
2.4608171E+000	0.000000000000000E+000
2.4662006E+000	0.000000000000000E+000
2.4635470E+000	0.000000000000000E+000
2.4393218E+000	0.000000000000000E+000
2.3990610E+000	0.000000000000000E+000
2.3786728E+000	0.000000000000000E+000
2.3575785E+000	0.000000000000000E+000
2.3863471E+000	0.000000000000000E+000
2.3873208E+000	0.000000000000000E+000
2.3638780E+000	0.000000000000000E+000
2.4367638E+000	0.000000000000000E+000
2.4000347E+000	0.000000000000000E+000
2.4657614E+000	0.000000000000000E+000
2.4477024E+000	0.000000000000000E+000
2.4081287E+000	0.000000000000000E+000
2.3327231E+000	0.000000000000000E+000
2.4025736E+000	0.000000000000000E+000
2.3730414E+000	0.000000000000000E+000
2.4285741E+000	0.000000000000000E+000
2.4443233E+000	0.000000000000000E+000
2.4709158E+000	0.000000000000000E+000
2.3928568E+000	0.000000000000000E+000
2.3900504E+000	0.000000000000000E+000
2.4404099E+000	0.000000000000000E+000
2.4366109E+000	0.000000000000000E+000
2.4282496E+000	0.000000000000000E+000
2.3687270E+000	0.000000000000000E+000
2.3628855E+000	0.000000000000000E+000
2.3261180E+000	0.000000000000000E+000
2.3891342E+000	0.000000000000000E+000
2.3761911E+000	0.000000000000000E+000
2.3551540E+000	0.000000000000000E+000
2.2898662E+000	0.000000000000000E+000
2.3295352E+000	0.000000000000000E+000
2.3424973E+000	0.000000000000000E+000
2.3728123E+000	0.000000000000000E+000
2.4050934E+000	0.000000000000000E+000
2.3533022E+000	0.000000000000000E+000
2.3600984E+000	0.000000000000000E+000
2.3601556E+000	0.000000000000000E+000
2.3480716E+000	0.000000000000000E+000
2.3830636E+000	0.000000000000000E+000
2.4092741E+000	0.000000000000000E+000
2.4111640E+000	0.000000000000000E+000
2.3937922E+000	0.000000000000000E+000
2.3244572E+000	0.000000000000000E+000
2.3599265E+000	0.000000000000000E+000
2.3950903E+000	0.000000000000000E+000
2.3294206E+000	0.000000000000000E+000
2.3316734E+000	0.000000000000000E+000
2.3130605E+000	0.000000000000000E+000
2.2774577E+000	0.000000000000000E+000
2.2544160E+000	0.000000000000000E+000
2.3191502E+000	0.000000000000000E+000
2.3486633E+000	0.000000000000000E+000
2.2858381E+000	0.000000000000000E+000
2.3009384E+000	0.000000000000000E+000
2.3311961E+000	0.000000000000000E+000
2.3127742E+000	0.000000000000000E+000
2.3800855E+000	0.000000000000000E+000
2.3429747E+000	0.000000000000000E+000
2.3144732E+000	0.000000000000000E+000
2.3226056E+000	0.000000000000000E+000
2.2678173E+000	0.000000000000000E+000
2.2923479E+000	0.000000000000000E+000
2.3222618E+000	0.000000000000000E+000
2.2105472E+000	0.000000000000000E+000
2.2360516E+000	0.000000000000000E+000
2.1463666E+000	0.000000000000000E+000
2.1860929E+000	0.000000000000000E+000
2.2837002E+000	0.000000000000000E+000
2.2435730E+000	0.000000000000000E+000
2.2098026E+000	0.000000000000000E+000
2.3812499E+000	0.000000000000000E+000
2.4000537E+000	0.000000000000000E+000
2.3921885E+000	0.000000000000000E+000
2.3419056E+000	0.000000000000000E+000
2.3464489E+000	0.000000000000000E+000
2.3729649E+000	0.000000000000000E+000
2.3608620E+000	0.000000000000000E+000
2.3501525E+000	0.000000000000000E+000
2.3450553E+000	0.000000000000000E+000
2.3177567E+000	0.000000000000000E+000
2.3318832E+000	0.000000000000000E+000
2.2667100E+000	0.000000000000000E+000
2.2891598E+000	0.000000000000000E+000
