Ewe/V	Capacity/mA.h	
1.0300749E-001	2.992351057727996E+000
1.0314102E-001	2.992927410305080E+000
1.0304563E-001	2.993503758390967E+000
1.0312194E-001	2.994080112303794E+000
1.0314102E-001	2.994656466867444E+000
1.0296933E-001	2.995232812725155E+000
1.0319825E-001	2.995809152161478E+000
1.0304563E-001	2.996385493766688E+000
1.0319825E-001	2.996961833830489E+000
1.0304563E-001	2.997538175735524E+000
1.0314102E-001	2.998114516049274E+000
1.0314102E-001	2.998690855067142E+000
1.0304563E-001	2.999267187377694E+000
1.0306472E-001	2.999843521448835E+000
1.0314102E-001	3.000419862872865E+000
1.0308379E-001	3.000996195958970E+000
1.0306472E-001	3.001572533453404E+000
1.0312194E-001	3.002148878500198E+000
1.0302656E-001	3.002725222732292E+000
1.0314102E-001	3.003301566487201E+000
1.0295025E-001	3.003877909168252E+000
1.0314102E-001	3.004454255514553E+000
1.0310287E-001	3.005030605562936E+000
1.0300749E-001	3.005606955502570E+000
1.0302656E-001	3.006183304318453E+000
1.0308379E-001	3.006759651094217E+000
1.0300749E-001	3.007336001063888E+000
1.0312194E-001	3.007912352920334E+000
1.0302656E-001	3.008488705216029E+000
1.0304563E-001	3.009065056885061E+000
1.0302656E-001	3.009641413505048E+000
1.0302656E-001	3.010217765468417E+000
1.0308379E-001	3.010794119417586E+000
1.0293118E-001	3.011370469505662E+000
1.0316010E-001	3.011946823904446E+000
1.0312194E-001	3.012523174019797E+000
1.0308379E-001	3.013099518234123E+000
1.0306472E-001	3.013675865671349E+000
1.0298841E-001	3.014252212793386E+000
1.0306472E-001	3.014828560488249E+000
1.0310287E-001	3.015404906120303E+000
1.0298841E-001	3.015981251511881E+000
1.0308379E-001	3.016557599851075E+000
1.0314102E-001	3.017133953776978E+000
1.0302656E-001	3.017710299070324E+000
1.0302656E-001	3.018286656977951E+000
1.0300749E-001	3.018863002420814E+000
1.0304563E-001	3.019439349973561E+000
1.0296933E-001	3.020015702590446E+000
1.0306472E-001	3.020592054616906E+000
1.0293118E-001	3.021168407647559E+000
1.0310287E-001	3.021744754941877E+000
1.0291211E-001	3.022321106110009E+000
1.0298841E-001	3.022897459455078E+000
1.0310287E-001	3.023473811945494E+000
1.0302656E-001	3.024050156396191E+000
1.0308379E-001	3.024626497521510E+000
1.0304563E-001	3.025202841404807E+000
1.0308379E-001	3.025779190899553E+000
1.0306472E-001	3.026355538738232E+000
1.0293118E-001	3.026931884351598E+000
1.0298841E-001	3.027508227857062E+000
1.0306472E-001	3.028084567623871E+000
1.0308379E-001	3.028660907270484E+000
1.0302656E-001	3.029237246452201E+000
1.0304563E-001	3.029813591852998E+000
1.0304563E-001	3.030389929340681E+000
1.0304563E-001	3.030966271844600E+000
1.0317917E-001	3.031542611000166E+000
1.0300749E-001	3.032118943215109E+000
1.0310287E-001	3.032695278044628E+000
1.0300749E-001	3.033271614227170E+000
1.0312194E-001	3.033847955121087E+000
1.0296933E-001	3.034424291393091E+000
1.0302656E-001	3.035000627861091E+000
1.0298841E-001	3.035576967813962E+000
1.0302656E-001	3.036153308806946E+000
1.0302656E-001	3.036729649081949E+000
1.0310287E-001	3.037305990592127E+000
1.0304563E-001	3.037882333681094E+000
1.0298841E-001	3.038458676588737E+000
1.0316010E-001	3.039035019733398E+000
1.0300749E-001	3.039611365472021E+000
1.0308379E-001	3.040187711843504E+000
1.0308379E-001	3.040764052905609E+000
1.0304563E-001	3.041340393990061E+000
1.0308379E-001	3.041916733602740E+000
1.0310287E-001	3.042493080452104E+000
1.0316010E-001	3.043069429780543E+000
1.0304563E-001	3.043645772801409E+000
1.0302656E-001	3.044222122016005E+000
1.0296933E-001	3.044798471733660E+000
1.0298841E-001	3.045374814573222E+000
1.0293118E-001	3.045951153786384E+000
1.0302656E-001	3.046527500953279E+000
1.0310287E-001	3.047103851949794E+000
1.0295025E-001	3.047680198759655E+000
1.0302656E-001	3.048256542160033E+000
1.0304563E-001	3.048832887788561E+000
1.0316010E-001	3.049409234777051E+000
1.0300749E-001	3.049985571296702E+000
1.0308379E-001	3.050561913605329E+000
1.0296933E-001	3.051138262217030E+000
1.0298841E-001	3.051714617283610E+000
1.0306472E-001	3.052290963919895E+000
1.0316010E-001	3.052867305406439E+000
1.0289302E-001	3.053443652438339E+000
1.0306472E-001	3.054019992585169E+000
1.0298841E-001	3.054596335556285E+000
1.0302656E-001	3.055172683374671E+000
1.0302656E-001	3.055749028623334E+000
1.0293118E-001	3.056325377149646E+000
1.0295025E-001	3.056901726072074E+000
1.0298841E-001	3.057478075474533E+000
1.0298841E-001	3.058054424539169E+000
1.0293118E-001	3.058630766182041E+000
1.0300749E-001	3.059207110204010E+000
1.0306472E-001	3.059783456455633E+000
1.0296933E-001	3.060359798603654E+000
1.0293118E-001	3.060936138334206E+000
1.0298841E-001	3.061512478426769E+000
1.0310287E-001	3.062088820604003E+000
1.0302656E-001	3.062665165733488E+000
1.0298841E-001	3.063241510630563E+000
1.0300749E-001	3.063817860426569E+000
1.0298841E-001	3.064394214462423E+000
1.0296933E-001	3.064970562990930E+000
1.0302656E-001	3.065546915897441E+000
1.0306472E-001	3.066123268364791E+000
1.0302656E-001	3.066699616049906E+000
1.0302656E-001	3.067275966582464E+000
1.0302656E-001	3.067852316613056E+000
1.0312194E-001	3.068428664217940E+000
1.0298841E-001	3.069005015656534E+000
1.0296933E-001	3.069581364615080E+000
1.0310287E-001	3.070157711262683E+000
1.0302656E-001	3.070734058651412E+000
1.0295025E-001	3.071310406184158E+000
1.0298841E-001	3.071886755836628E+000
1.0300749E-001	3.072463108204007E+000
1.0300749E-001	3.073039461489012E+000
1.0296933E-001	3.073615809740594E+000
1.0298841E-001	3.074192158685369E+000
1.0295025E-001	3.074768503089803E+000
1.0304563E-001	3.075344856454366E+000
1.0306472E-001	3.075921206386161E+000
1.0310287E-001	3.076497559262113E+000
1.0296933E-001	3.077073905564792E+000
1.0293118E-001	3.077650251246717E+000
1.0298841E-001	3.078226596148723E+000
1.0291211E-001	3.078802947110285E+000
1.0300749E-001	3.079379300211190E+000
1.0310287E-001	3.079955652641870E+000
1.0296933E-001	3.080532002839959E+000
1.0295025E-001	3.081108358582192E+000
1.0310287E-001	3.081684714895927E+000
1.0296933E-001	3.082261067103071E+000
1.0302656E-001	3.082837426559031E+000
1.0308379E-001	3.083413782524123E+000
1.0300749E-001	3.083990136822326E+000
1.0298841E-001	3.084566488912688E+000
1.0296933E-001	3.085142835137365E+000
1.0295025E-001	3.085719187524866E+000
1.0295025E-001	3.086295536986321E+000
1.0298841E-001	3.086871890051183E+000
1.0302656E-001	3.087448239421857E+000
1.0298841E-001	3.088024590662929E+000
1.0300749E-001	3.088600938343435E+000
1.0304563E-001	3.089177290598915E+000
1.0293118E-001	3.089753646684960E+000
1.0298841E-001	3.090329991440534E+000
1.0296933E-001	3.090906328421094E+000
1.0285487E-001	3.091482668802923E+000
1.0289302E-001	3.092059014638084E+000
1.0304563E-001	3.092635359085777E+000
1.0308379E-001	3.093211711410957E+000
1.0287395E-001	3.093788060193069E+000
1.0298841E-001	3.094364412514623E+000
1.0310287E-001	3.094940771778739E+000
1.0302656E-001	3.095517122300020E+000
1.0308379E-001	3.096093474172998E+000
1.0300749E-001	3.096669829838391E+000
1.0296933E-001	3.097246182820392E+000
1.0298841E-001	3.097822534952436E+000
1.0291211E-001	3.098398889291675E+000
1.0296933E-001	3.098975245738755E+000
1.0295025E-001	3.099551608584089E+000
1.0300749E-001	3.100127962430256E+000
1.0295025E-001	3.100704317467039E+000
1.0302656E-001	3.101280667607208E+000
1.0302656E-001	3.101857023024980E+000
1.0302656E-001	3.102433384504145E+000
1.0295025E-001	3.103009737527839E+000
1.0296933E-001	3.103586092919427E+000
1.0295025E-001	3.104162448362278E+000
1.0296933E-001	3.104738806918513E+000
1.0285487E-001	3.105315163158313E+000
1.0302656E-001	3.105891517741339E+000
1.0293118E-001	3.106467871999555E+000
1.0306472E-001	3.107044223385948E+000
1.0306472E-001	3.107620576236128E+000
1.0287395E-001	3.108196926599405E+000
1.0298841E-001	3.108773277192078E+000
1.0293118E-001	3.109349631350047E+000
1.0293118E-001	3.109925984361170E+000
1.0291211E-001	3.110502338187314E+000
1.0304563E-001	3.111078693858477E+000
1.0291211E-001	3.111655051589362E+000
1.0296933E-001	3.112231406551959E+000
1.0300749E-001	3.112807762468496E+000
1.0296933E-001	3.113384119496033E+000
1.0300749E-001	3.113960475615472E+000
1.0302656E-001	3.114536829651255E+000
1.0302656E-001	3.115113185085588E+000
1.0308379E-001	3.115689537255604E+000
1.0300749E-001	3.116265899051138E+000
1.0300749E-001	3.116842252119827E+000
1.0289302E-001	3.117418612394332E+000
1.0302656E-001	3.117994972472040E+000
1.0293118E-001	3.118571330195687E+000
1.0287395E-001	3.119147681729986E+000
1.0306472E-001	3.119724039588117E+000
1.0296933E-001	3.120300398666072E+000
1.0300749E-001	3.120876758885387E+000
1.0295025E-001	3.121453117039562E+000
1.0304563E-001	3.122029474484601E+000
1.0289302E-001	3.122605836507392E+000
1.0289302E-001	3.123182194521700E+000
1.0293118E-001	3.123758556360883E+000
1.0295025E-001	3.124334917434934E+000
1.0291211E-001	3.124911275200508E+000
1.0285487E-001	3.125487637089728E+000
1.0295025E-001	3.126064001358747E+000
1.0295025E-001	3.126640361542000E+000
1.0295025E-001	3.127216711914270E+000
1.0302656E-001	3.127793064996669E+000
1.0295025E-001	3.128369422708670E+000
1.0293118E-001	3.128945779264355E+000
1.0306472E-001	3.129522134990815E+000
1.0306472E-001	3.130098487510754E+000
1.0296933E-001	3.130674833187354E+000
1.0289302E-001	3.131251184608681E+000
1.0295025E-001	3.131827534347070E+000
1.0295025E-001	3.132403888917996E+000
1.0289302E-001	3.132980243489503E+000
1.0289302E-001	3.133556590617280E+000
1.0289302E-001	3.134132936940668E+000
1.0281672E-001	3.134709286268209E+000
1.0295025E-001	3.135285637571285E+000
1.0289302E-001	3.135861994087431E+000
1.0298841E-001	3.136438348063674E+000
1.0300749E-001	3.137014692608500E+000
1.0295025E-001	3.137591038775834E+000
1.0289302E-001	3.138167386795604E+000
1.0293118E-001	3.138743743708592E+000
1.0302656E-001	3.139320098880406E+000
1.0285487E-001	3.139896452580416E+000
1.0289302E-001	3.140472799305849E+000
1.0306472E-001	3.141049146653179E+000
1.0300749E-001	3.141625495455681E+000
1.0295025E-001	3.142201843493795E+000
1.0300749E-001	3.142778191252782E+000
1.0289302E-001	3.143354539457163E+000
1.0308379E-001	3.143930889182192E+000
1.0283580E-001	3.144507232581211E+000
1.0293118E-001	3.145083575254219E+000
1.0298841E-001	3.145659920983850E+000
1.0293118E-001	3.146236265797275E+000
1.0289302E-001	3.146812612719734E+000
1.0300749E-001	3.147388961865886E+000
1.0283580E-001	3.147965314304913E+000
1.0304563E-001	3.148541668273924E+000
1.0293118E-001	3.149118026470603E+000
1.0298841E-001	3.149694379572656E+000
1.0293118E-001	3.150270730612462E+000
1.0293118E-001	3.150847082101893E+000
1.0298841E-001	3.151423432700938E+000
1.0291211E-001	3.151999787947128E+000
1.0279764E-001	3.152576137947075E+000
1.0289302E-001	3.153152492285247E+000
1.0304563E-001	3.153728843604109E+000
1.0300749E-001	3.154305198686166E+000
1.0296933E-001	3.154881554265948E+000
1.0283580E-001	3.155457907369353E+000
1.0289302E-001	3.156034251661989E+000
1.0296933E-001	3.156610588735056E+000
1.0287395E-001	3.157186926272286E+000
1.0287395E-001	3.157763271873738E+000
1.0291211E-001	3.158339615759909E+000
1.0296933E-001	3.158915964542122E+000
1.0287395E-001	3.159492314169644E+000
1.0285487E-001	3.160068660911746E+000
1.0295025E-001	3.160645008293564E+000
1.0283580E-001	3.161221359480850E+000
1.0275949E-001	3.161797709833110E+000
1.0293118E-001	3.162374060183732E+000
1.0285487E-001	3.162950407721805E+000
1.0283580E-001	3.163526754146595E+000
1.0289302E-001	3.164103099447327E+000
1.0291211E-001	3.164679447498021E+000
1.0289302E-001	3.165255797211613E+000
1.0302656E-001	3.165832137043760E+000
1.0287395E-001	3.166408493319922E+000
1.0293118E-001	3.166984852134574E+000
1.0283580E-001	3.167561200948395E+000
1.0298841E-001	3.168137547577265E+000
1.0289302E-001	3.168713895822940E+000
1.0296933E-001	3.169290239979024E+000
1.0289302E-001	3.169866586699905E+000
1.0285487E-001	3.170442934249646E+000
1.0289302E-001	3.171019284774145E+000
1.0283580E-001	3.171595635929612E+000
1.0293118E-001	3.172171989398780E+000
1.0289302E-001	3.172748340630701E+000
1.0285487E-001	3.173324699264784E+000
1.0295025E-001	3.173901054867203E+000
1.0293118E-001	3.174477412911779E+000
1.0289302E-001	3.175053759601137E+000
1.0279764E-001	3.175630107815524E+000
1.0291211E-001	3.176206460110940E+000
1.0283580E-001	3.176782817009142E+000
1.0287395E-001	3.177359176932435E+000
1.0289302E-001	3.177935535792299E+000
1.0281672E-001	3.178511898782189E+000
1.0295025E-001	3.179088258226797E+000
1.0291211E-001	3.179664613042908E+000
1.0300749E-001	3.180240965421883E+000
1.0289302E-001	3.180817315391863E+000
1.0289302E-001	3.181393664645026E+000
1.0287395E-001	3.181970015747124E+000
1.0285487E-001	3.182546364083851E+000
1.0287395E-001	3.183122711593879E+000
1.0287395E-001	3.183699062452368E+000
1.0296933E-001	3.184275416259767E+000
1.0295025E-001	3.184851771075914E+000
1.0295025E-001	3.185428125968690E+000
1.0281672E-001	3.186004481177076E+000
1.0287395E-001	3.186580836078843E+000
1.0291211E-001	3.187157184548151E+000
1.0295025E-001	3.187733536156155E+000
1.0293118E-001	3.188309889328959E+000
1.0287395E-001	3.188886243019220E+000
1.0283580E-001	3.189462599475370E+000
1.0289302E-001	3.190038946866609E+000
1.0281672E-001	3.190615293386866E+000
1.0293118E-001	3.191191646842819E+000
1.0289302E-001	3.191767998596721E+000
1.0291211E-001	3.192344352231310E+000
1.0277857E-001	3.192920704555499E+000
1.0277857E-001	3.193497060904319E+000
1.0285487E-001	3.194073418151230E+000
1.0291211E-001	3.194649771601924E+000
1.0277857E-001	3.195226125581527E+000
1.0295025E-001	3.195802471792681E+000
1.0289302E-001	3.196378816531617E+000
1.0291211E-001	3.196955157945557E+000
1.0289302E-001	3.197531505091558E+000
1.0279764E-001	3.198107850737200E+000
1.0281672E-001	3.198684201510625E+000
1.0293118E-001	3.199260550897861E+000
1.0287395E-001	3.199836905168542E+000
1.0279764E-001	3.200413253712708E+000
1.0293118E-001	3.200989609678994E+000
1.0287395E-001	3.201565970239145E+000
1.0287395E-001	3.202142323531556E+000
1.0285487E-001	3.202718674421876E+000
1.0287395E-001	3.203295028360383E+000
1.0281672E-001	3.203871386666376E+000
1.0291211E-001	3.204447744763407E+000
1.0283580E-001	3.205024102224749E+000
1.0300749E-001	3.205600458657645E+000
1.0283580E-001	3.206176817082383E+000
1.0287395E-001	3.206753174035704E+000
1.0289302E-001	3.207329528175441E+000
1.0291211E-001	3.207905880004474E+000
1.0283580E-001	3.208482230222112E+000
1.0277857E-001	3.209058576648866E+000
1.0283580E-001	3.209634922284116E+000
1.0295025E-001	3.210211268883917E+000
1.0277857E-001	3.210787618006824E+000
1.0285487E-001	3.211363971518929E+000
1.0289302E-001	3.211940323908092E+000
1.0285487E-001	3.212516678706935E+000
1.0289302E-001	3.213093031496735E+000
1.0279764E-001	3.213669381004648E+000
1.0283580E-001	3.214245728238883E+000
1.0287395E-001	3.214822077576657E+000
1.0281672E-001	3.215398435197545E+000
1.0281672E-001	3.215974786413214E+000
1.0295025E-001	3.216551137827558E+000
1.0295025E-001	3.217127492187312E+000
1.0281672E-001	3.217703847006382E+000
1.0285487E-001	3.218280199024746E+000
1.0279764E-001	3.218856555895596E+000
1.0274041E-001	3.219432915479804E+000
1.0272134E-001	3.220009272517871E+000
1.0285487E-001	3.220585621854115E+000
1.0289302E-001	3.221161970440075E+000
1.0289302E-001	3.221738321430527E+000
1.0274041E-001	3.222314675324832E+000
1.0283580E-001	3.222891033678533E+000
1.0281672E-001	3.223467388426441E+000
1.0291211E-001	3.224043746705084E+000
1.0285487E-001	3.224620104261824E+000
1.0277857E-001	3.225196457408087E+000
1.0279764E-001	3.225772810689359E+000
1.0287395E-001	3.226349166402113E+000
1.0274041E-001	3.226925522661402E+000
1.0281672E-001	3.227501873515005E+000
1.0277857E-001	3.228078226366325E+000
1.0287395E-001	3.228654580268921E+000
1.0279764E-001	3.229230938114572E+000
1.0289302E-001	3.229807296908593E+000
1.0285487E-001	3.230383655657990E+000
1.0296933E-001	3.230960014666666E+000
1.0291211E-001	3.231536369545603E+000
1.0275949E-001	3.232112727035965E+000
1.0272134E-001	3.232689085414439E+000
1.0283580E-001	3.233265444752151E+000
1.0279764E-001	3.233841805416187E+000
1.0281672E-001	3.234418161728958E+000
1.0281672E-001	3.234994510881389E+000
1.0287395E-001	3.235570864345990E+000
1.0285487E-001	3.236147219904104E+000
1.0279764E-001	3.236723581412373E+000
1.0295025E-001	3.237299942144717E+000
1.0274041E-001	3.237876302634817E+000
1.0272134E-001	3.238452657298464E+000
1.0275949E-001	3.239029014982663E+000
1.0289302E-001	3.239605370625124E+000
1.0281672E-001	3.240181724099597E+000
1.0277857E-001	3.240758083074064E+000
1.0277857E-001	3.241334436930931E+000
1.0268319E-001	3.241910793167588E+000
1.0279764E-001	3.242487149348329E+000
1.0283580E-001	3.243063505263051E+000
1.0283580E-001	3.243639858581432E+000
1.0289302E-001	3.244216209392829E+000
1.0277857E-001	3.244792555283793E+000
1.0274041E-001	3.245368907331111E+000
1.0279764E-001	3.245945263731624E+000
1.0287395E-001	3.246521620288839E+000
1.0289302E-001	3.247097978353607E+000
1.0287395E-001	3.247674338022170E+000
1.0277857E-001	3.248250697083564E+000
1.0277857E-001	3.248827059886237E+000
1.0279764E-001	3.249403422113241E+000
1.0283580E-001	3.249979781770997E+000
1.0277857E-001	3.250556142399844E+000
1.0277857E-001	3.251132507076905E+000
1.0279764E-001	3.251708867755613E+000
1.0287395E-001	3.252285230088893E+000
1.0289302E-001	3.252861593044232E+000
1.0272134E-001	3.253437954096496E+000
1.0279764E-001	3.254014312082172E+000
1.0281672E-001	3.254590668811060E+000
1.0279764E-001	3.255167025691183E+000
1.0272134E-001	3.255743385007022E+000
1.0291211E-001	3.256319745484097E+000
1.0264503E-001	3.256896101928310E+000
1.0277857E-001	3.257472454546991E+000
1.0275949E-001	3.258048799188576E+000
1.0281672E-001	3.258625150636439E+000
1.0275949E-001	3.259201501828292E+000
1.0275949E-001	3.259777849314649E+000
1.0275949E-001	3.260354192967294E+000
1.0270226E-001	3.260930540616558E+000
1.0279764E-001	3.261506885717660E+000
1.0272134E-001	3.262083228475111E+000
1.0285487E-001	3.262659568635906E+000
1.0277857E-001	3.263235912573673E+000
1.0279764E-001	3.263812257808662E+000
1.0275949E-001	3.264388601994708E+000
1.0277857E-001	3.264964954236564E+000
1.0279764E-001	3.265541307503068E+000
1.0272134E-001	3.266117660589438E+000
1.0279764E-001	3.266694005035340E+000
1.0279764E-001	3.267270351047938E+000
1.0279764E-001	3.267846693676942E+000
1.0275949E-001	3.268423042980389E+000
1.0281672E-001	3.268999389335048E+000
1.0285487E-001	3.269575737927721E+000
1.0279764E-001	3.270152082769195E+000
1.0279764E-001	3.270728424459055E+000
1.0266411E-001	3.271304771727920E+000
1.0270226E-001	3.271881116760779E+000
1.0266411E-001	3.272457462288849E+000
1.0266411E-001	3.273033809275377E+000
1.0275949E-001	3.273610151791767E+000
1.0283580E-001	3.274186493203647E+000
1.0272134E-001	3.274762835080582E+000
1.0289302E-001	3.275339180290257E+000
1.0268319E-001	3.275915529303290E+000
1.0272134E-001	3.276491882987151E+000
1.0270226E-001	3.277068236394129E+000
1.0272134E-001	3.277644589032855E+000
1.0270226E-001	3.278220940206600E+000
1.0279764E-001	3.278797291628110E+000
1.0279764E-001	3.279373642299385E+000
1.0279764E-001	3.279949992437593E+000
1.0287395E-001	3.280526343855490E+000
1.0275949E-001	3.281102688769740E+000
1.0272134E-001	3.281679038913495E+000
1.0262595E-001	3.282255395603839E+000
1.0274041E-001	3.282831750267758E+000
1.0274041E-001	3.283408101350419E+000
1.0283580E-001	3.283984456786604E+000
1.0275949E-001	3.284560814836619E+000
1.0274041E-001	3.285137176422197E+000
1.0277857E-001	3.285713534687012E+000
1.0274041E-001	3.286289893083396E+000
1.0277857E-001	3.286866243791104E+000
1.0281672E-001	3.287442593231810E+000
1.0277857E-001	3.288018947317569E+000
1.0281672E-001	3.288595298885511E+000
1.0279764E-001	3.289171655012170E+000
1.0277857E-001	3.289748005884653E+000
1.0283580E-001	3.290324363624164E+000
1.0274041E-001	3.290900719752993E+000
1.0260688E-001	3.291477073236282E+000
1.0279764E-001	3.292053426358181E+000
1.0274041E-001	3.292629775015207E+000
1.0272134E-001	3.293206123729325E+000
1.0270226E-001	3.293782472754629E+000
1.0268319E-001	3.294358829551241E+000
1.0268319E-001	3.294935187548788E+000
1.0270226E-001	3.295511546768305E+000
1.0275949E-001	3.296087906099194E+000
1.0277857E-001	3.296664260353992E+000
1.0279764E-001	3.297240611899601E+000
1.0260688E-001	3.297816974347967E+000
1.0270226E-001	3.298393337428640E+000
1.0264503E-001	3.298969695485904E+000
1.0274041E-001	3.299546051687472E+000
1.0266411E-001	3.300122404464730E+000
1.0266411E-001	3.300698760639090E+000
1.0270226E-001	3.301275112281731E+000
1.0262595E-001	3.301851466477386E+000
1.0287395E-001	3.302427824614901E+000
1.0264503E-001	3.303004173611588E+000
1.0272134E-001	3.303580526380312E+000
1.0274041E-001	3.304156876614711E+000
1.0268319E-001	3.304733222196884E+000
1.0281672E-001	3.305309566079655E+000
1.0283580E-001	3.305885911740048E+000
1.0275949E-001	3.306462263927370E+000
1.0274041E-001	3.307038620332003E+000
1.0279764E-001	3.307614969677077E+000
1.0275949E-001	3.308191317580173E+000
1.0264503E-001	3.308767666954520E+000
1.0262595E-001	3.309344018369223E+000
1.0270226E-001	3.309920372026950E+000
1.0266411E-001	3.310496721446075E+000
1.0275949E-001	3.311073069097904E+000
1.0260688E-001	3.311649422022004E+000
1.0262595E-001	3.312225783902947E+000
1.0264503E-001	3.312802134391160E+000
1.0262595E-001	3.313378488086632E+000
1.0277857E-001	3.313954841436095E+000
1.0274041E-001	3.314531194682764E+000
1.0270226E-001	3.315107545652757E+000
1.0279764E-001	3.315683891893678E+000
1.0277857E-001	3.316260235922582E+000
1.0272134E-001	3.316836582903113E+000
1.0275949E-001	3.317412931088482E+000
1.0274041E-001	3.317989282688863E+000
1.0275949E-001	3.318565637724741E+000
1.0277857E-001	3.319141993929197E+000
1.0262595E-001	3.319718355936977E+000
1.0274041E-001	3.320294713448125E+000
1.0264503E-001	3.320871066824284E+000
1.0279764E-001	3.321447418688562E+000
1.0268319E-001	3.322023774147755E+000
1.0272134E-001	3.322600133282835E+000
1.0260688E-001	3.323176495516480E+000
1.0272134E-001	3.323752851667494E+000
1.0281672E-001	3.324329206122855E+000
1.0274041E-001	3.324905565272041E+000
1.0270226E-001	3.325481919638666E+000
1.0274041E-001	3.326058269092110E+000
1.0272134E-001	3.326634617118711E+000
1.0268319E-001	3.327210968371726E+000
1.0270226E-001	3.327787325018366E+000
1.0262595E-001	3.328363679119570E+000
1.0274041E-001	3.328940030753108E+000
1.0268319E-001	3.329516385206278E+000
1.0262595E-001	3.330092734494166E+000
1.0272134E-001	3.330669079355125E+000
1.0275949E-001	3.331245428916106E+000
1.0275949E-001	3.331821782778251E+000
1.0270226E-001	3.332398140343794E+000
1.0274041E-001	3.332974494550502E+000
1.0277857E-001	3.333550848894054E+000
1.0264503E-001	3.334127207286790E+000
1.0258780E-001	3.334703565316550E+000
1.0274041E-001	3.335279927254966E+000
1.0272134E-001	3.335856282544025E+000
1.0274041E-001	3.336432634828978E+000
1.0274041E-001	3.337008989438120E+000
1.0268319E-001	3.337585346416927E+000
1.0279764E-001	3.338161699655856E+000
1.0260688E-001	3.338738052402803E+000
1.0270226E-001	3.339314407570249E+000
1.0264503E-001	3.339890762672866E+000
1.0264503E-001	3.340467115840016E+000
1.0274041E-001	3.341043469194795E+000
1.0264503E-001	3.341619823114647E+000
1.0260688E-001	3.342196175014393E+000
1.0272134E-001	3.342772523624856E+000
1.0264503E-001	3.343348867021039E+000
1.0256872E-001	3.343925206314447E+000
1.0270226E-001	3.344501553525510E+000
1.0260688E-001	3.345077906346891E+000
1.0274041E-001	3.345654258806144E+000
1.0268319E-001	3.346230616362200E+000
1.0268319E-001	3.346806972200076E+000
1.0262595E-001	3.347383328931948E+000
1.0260688E-001	3.347959689091295E+000
1.0266411E-001	3.348536047242214E+000
1.0272134E-001	3.349112401907878E+000
1.0266411E-001	3.349688753475014E+000
1.0275949E-001	3.350265104002347E+000
1.0272134E-001	3.350841454021424E+000
1.0268319E-001	3.351417805491955E+000
1.0268319E-001	3.351994155151889E+000
1.0277857E-001	3.352570505284472E+000
1.0268319E-001	3.353146854574688E+000
1.0270226E-001	3.353723202920213E+000
1.0249242E-001	3.354299553103524E+000
1.0274041E-001	3.354875903330503E+000
1.0264503E-001	3.355452251409122E+000
1.0272134E-001	3.356028600362319E+000
1.0266411E-001	3.356604945128502E+000
1.0266411E-001	3.357181288451832E+000
1.0274041E-001	3.357757630635954E+000
1.0254965E-001	3.358333974353357E+000
1.0264503E-001	3.358910307940526E+000
1.0270226E-001	3.359486640318953E+000
1.0254965E-001	3.360062976924957E+000
1.0254965E-001	3.360639319094961E+000
1.0260688E-001	3.361215662697071E+000
1.0254965E-001	3.361792011516618E+000
1.0260688E-001	3.362368378630567E+000
1.0262595E-001	3.362944743035522E+000
1.0254965E-001	3.363521106873569E+000
1.0266411E-001	3.364097469930759E+000
1.0254965E-001	3.364673826834871E+000
1.0256872E-001	3.365250187468566E+000
1.0256872E-001	3.365826549502246E+000
1.0264503E-001	3.366402910715271E+000
1.0266411E-001	3.366979277329983E+000
1.0254965E-001	3.367555639047835E+000
1.0260688E-001	3.368132001067510E+000
1.0262595E-001	3.368708363144043E+000
1.0268319E-001	3.369284724053576E+000
1.0272134E-001	3.369861080056761E+000
1.0253057E-001	3.370437438413251E+000
1.0268319E-001	3.371013803335598E+000
1.0258780E-001	3.371590165827442E+000
1.0262595E-001	3.372166526216083E+000
1.0253057E-001	3.372742883090072E+000
1.0249242E-001	3.373319243813293E+000
1.0262595E-001	3.373895601244842E+000
1.0260688E-001	3.374471961494381E+000
1.0258780E-001	3.375048321279505E+000
1.0256872E-001	3.375624682644953E+000
1.0268319E-001	3.376201039021590E+000
1.0262595E-001	3.376777393136162E+000
1.0266411E-001	3.377353742615004E+000
1.0264503E-001	3.377930091934741E+000
1.0262595E-001	3.378506439077924E+000
1.0264503E-001	3.379082788395064E+000
1.0253057E-001	3.379659138371841E+000
1.0253057E-001	3.380235485597097E+000
1.0253057E-001	3.380811831814091E+000
1.0254965E-001	3.381388182111071E+000
1.0256872E-001	3.381964537174770E+000
1.0253057E-001	3.382540888139356E+000
1.0249242E-001	3.383117232438667E+000
1.0258780E-001	3.383693583763047E+000
1.0253057E-001	3.384269932519758E+000
1.0266411E-001	3.384846278422827E+000
1.0249242E-001	3.385422626493105E+000
1.0266411E-001	3.385998991260014E+000
1.0256872E-001	3.386575343620553E+000
1.0258780E-001	3.387151696128288E+000
1.0254965E-001	3.387728051366006E+000
1.0264503E-001	3.388304407164177E+000
1.0262595E-001	3.388880762562545E+000
1.0253057E-001	3.389457115770888E+000
1.0254965E-001	3.390033471434108E+000
1.0256872E-001	3.390609827865257E+000
1.0268319E-001	3.391186189123601E+000
1.0266411E-001	3.391762542893339E+000
1.0262595E-001	3.392338894847462E+000
1.0251150E-001	3.392915249104107E+000
1.0254965E-001	3.393491608234934E+000
1.0262595E-001	3.394067967596756E+000
1.0262595E-001	3.394644326395734E+000
